timestamp,ski_id,ambient_temp_c,engine_temp_c,rpm,oil_pressure_psi,vibration_g,battery_voltage,hours_since_service,in_use,failure
2024-05-23T10:00:00,7,18.96,25.08,0,49.18,0.146,12.638,16,0,0
2024-05-23T11:00:00,7,20.56,25.0,0,49.66,0.184,12.648,16,0,0
2024-05-23T12:00:00,7,21.88,191.42,5131,45.85,0.578,12.535,17,1,0
2024-05-23T13:00:00,7,23.32,191.47,5080,44.85,0.547,12.496,18,1,0
2024-05-23T14:00:00,7,24.45,184.49,4828,47.51,0.573,12.523,19,1,0
2024-05-23T15:00:00,7,25.55,198.67,5341,40.8,0.62,12.469,20,1,0
2024-05-23T16:00:00,7,25.36,188.65,4878,45.17,0.556,12.49,21,1,0
2024-05-23T17:00:00,7,25.87,205.5,5735,48.67,0.629,12.564,22,1,0
2024-05-23T18:00:00,7,27.55,202.58,5521,44.04,0.597,12.488,23,1,0
2024-05-23T19:00:00,7,26.6,202.03,5555,45.98,0.616,12.478,24,1,0
2024-05-23T20:00:00,7,27.67,197.03,5368,45.1,0.628,12.516,25,1,0
2024-05-23T21:00:00,7,25.14,29.52,0,51.34,0.199,12.61,25,0,0
2024-05-23T22:00:00,7,28.41,33.75,0,48.79,0.163,12.593,25,0,0
2024-05-23T23:00:00,7,26.33,30.18,0,45.44,0.146,12.577,25,0,0
2024-05-24T00:00:00,7,25.52,33.31,0,46.25,0.159,12.572,25,0,0
2024-05-24T01:00:00,7,23.83,29.73,0,51.26,0.182,12.561,25,0,0
2024-05-24T02:00:00,7,24.06,29.7,0,45.78,0.2,12.631,25,0,0
2024-05-24T03:00:00,7,23.51,31.46,0,46.2,0.169,12.62,25,0,0
2024-05-24T04:00:00,7,21.56,27.21,0,47.3,0.19,12.588,25,0,0
2024-05-24T05:00:00,7,21.52,26.07,0,46.13,0.174,12.603,25,0,0
2024-05-24T06:00:00,7,21.28,26.68,0,49.19,0.151,12.619,25,0,0
2024-05-24T07:00:00,7,22.04,27.89,0,46.86,0.191,12.612,25,0,0
2024-05-24T08:00:00,7,20.28,195.81,5502,43.16,0.6,12.523,26,1,0
2024-05-24T09:00:00,7,23.05,200.85,5582,43.78,0.629,12.463,27,1,0
2024-05-24T10:00:00,7,20.27,198.37,5614,41.21,0.629,12.476,28,1,0
2024-05-24T11:00:00,7,24.2,32.38,0,44.16,0.141,12.619,28,0,0
2024-05-24T12:00:00,7,22.35,183.32,4706,41.69,0.587,12.524,29,1,0
2024-05-24T13:00:00,7,23.03,194.19,5233,46.02,0.586,12.505,30,1,0
2024-05-24T14:00:00,7,23.26,29.41,0,46.45,0.198,12.628,30,0,0
2024-05-24T15:00:00,7,26.14,205.14,5809,44.37,0.649,12.468,31,1,0
2024-05-24T16:00:00,7,25.73,28.84,0,49.82,0.13,12.589,31,0,0
2024-05-24T17:00:00,7,26.89,198.57,5449,41.93,0.635,12.528,32,1,0
2024-05-24T18:00:00,7,25.97,193.67,5212,42.61,0.604,12.493,33,1,0
2024-05-24T19:00:00,7,28.21,33.1,0,47.32,0.178,12.609,33,0,0
2024-05-24T20:00:00,7,28.18,201.94,5603,44.18,0.583,12.462,34,1,0
2024-05-24T21:00:00,7,25.4,30.81,0,51.24,0.172,12.616,34,0,0
2024-05-24T22:00:00,7,27.12,29.63,0,47.97,0.161,12.628,34,0,0
2024-05-24T23:00:00,7,26.25,26.21,0,49.93,0.147,12.644,34,0,0
2024-05-25T00:00:00,7,24.57,31.82,0,48.99,0.149,12.596,34,0,0
2024-05-25T01:00:00,7,24.59,29.79,0,48.09,0.157,12.633,34,0,0
2024-05-25T02:00:00,7,24.6,27.21,0,46.33,0.185,12.615,34,0,0
2024-05-25T03:00:00,7,23.39,30.51,0,44.81,0.195,12.639,34,0,0
2024-05-25T04:00:00,7,21.29,25.91,0,48.86,0.155,12.608,34,0,0
2024-05-25T05:00:00,7,25.32,32.99,0,44.14,0.12,12.624,34,0,0
2024-05-25T06:00:00,7,20.79,28.77,0,44.94,0.202,12.643,34,0,0
2024-05-25T07:00:00,7,21.19,29.92,0,46.07,0.167,12.62,34,0,0
2024-05-25T08:00:00,7,21.95,197.6,5476,46.03,0.574,12.447,35,1,0
2024-05-25T09:00:00,7,21.06,217.4,6495,42.55,0.692,12.439,36,1,0
2024-05-25T10:00:00,7,22.62,191.61,5283,45.63,0.618,12.446,37,1,0
2024-05-25T11:00:00,7,23.4,199.47,5421,47.69,0.607,12.47,38,1,0
2024-05-25T12:00:00,7,23.01,197.96,5526,47.67,0.583,12.578,39,1,0
2024-05-25T13:00:00,7,21.18,188.28,4984,44.66,0.542,12.442,40,1,0
2024-05-25T14:00:00,7,25.05,26.54,0,46.22,0.195,12.597,40,0,0
2024-05-25T15:00:00,7,24.4,193.5,5305,47.11,0.607,12.547,41,1,0
2024-05-25T16:00:00,7,23.86,199.85,5478,43.84,0.582,12.534,0,1,1
2024-05-25T17:00:00,7,26.33,30.11,0,45.91,0.175,12.635,0,0,0
2024-05-25T18:00:00,7,27.3,33.11,0,46.25,0.146,12.6,0,0,0
2024-05-25T19:00:00,7,28.81,209.47,5893,42.92,0.654,12.492,1,1,0
2024-05-25T20:00:00,7,27.14,192.51,5016,41.5,0.552,12.469,2,1,0
2024-05-25T21:00:00,7,27.62,33.1,0,47.08,0.126,12.64,2,0,0
2024-05-25T22:00:00,7,26.87,33.72,0,45.58,0.154,12.624,2,0,0
2024-05-25T23:00:00,7,27.64,34.69,0,46.3,0.202,12.627,2,0,0
2024-05-26T00:00:00,7,28.13,34.37,0,44.93,0.152,12.599,2,0,0
2024-05-26T01:00:00,7,24.59,29.45,0,48.41,0.169,12.595,2,0,0
2024-05-26T02:00:00,7,24.55,27.0,0,45.93,0.203,12.616,2,0,0
2024-05-26T03:00:00,7,24.96,31.53,0,46.96,0.195,12.594,2,0,0
2024-05-26T04:00:00,7,22.34,29.91,0,45.45,0.166,12.59,2,0,0
2024-05-26T05:00:00,7,22.6,26.74,0,43.06,0.181,12.603,2,0,0
2024-05-26T06:00:00,7,22.54,29.79,0,44.92,0.193,12.614,2,0,0
2024-05-26T07:00:00,7,22.62,25.0,0,48.29,0.185,12.566,2,0,0
2024-05-26T08:00:00,7,22.28,199.11,5541,40.44,0.646,12.506,3,1,0
2024-05-26T09:00:00,7,20.57,25.0,0,48.36,0.163,12.654,3,0,0
2024-05-26T10:00:00,7,23.39,187.79,4783,43.28,0.56,12.543,4,1,0
2024-05-26T11:00:00,7,23.15,190.58,5045,48.53,0.597,12.504,5,1,0
2024-05-26T12:00:00,7,22.98,202.32,5719,44.64,0.692,12.479,0,1,1
2024-05-26T13:00:00,7,24.38,31.8,0,45.84,0.149,12.602,0,0,0
2024-05-26T14:00:00,7,21.81,197.81,5457,40.39,0.612,12.482,1,1,0
2024-05-26T15:00:00,7,23.76,27.8,0,45.78,0.21,12.595,1,0,0
2024-05-26T16:00:00,7,24.96,198.45,5571,42.95,0.603,12.443,2,1,0
2024-05-26T17:00:00,7,26.46,29.56,0,48.1,0.217,12.642,2,0,0
2024-05-26T18:00:00,7,26.22,200.69,5476,41.75,0.629,12.525,0,1,1
2024-05-26T19:00:00,7,27.31,32.65,0,47.21,0.168,12.634,0,0,0
2024-05-26T20:00:00,7,27.46,189.92,4962,41.0,0.61,12.528,1,1,0
2024-05-26T21:00:00,7,27.24,32.34,0,46.74,0.183,12.564,1,0,0
2024-05-26T22:00:00,7,27.98,33.87,0,52.83,0.212,12.631,1,0,0
2024-05-26T23:00:00,7,27.6,33.85,0,47.69,0.201,12.653,1,0,0
2024-05-27T00:00:00,7,27.96,34.77,0,47.84,0.217,12.612,1,0,0
2024-05-27T01:00:00,7,27.26,32.54,0,45.11,0.199,12.621,1,0,0
2024-05-27T02:00:00,7,23.26,26.73,0,44.84,0.184,12.628,1,0,0
2024-05-27T03:00:00,7,23.53,26.3,0,46.7,0.173,12.611,1,0,0
2024-05-27T04:00:00,7,22.9,27.43,0,48.58,0.2,12.631,1,0,0
2024-05-27T05:00:00,7,22.44,25.02,0,47.41,0.212,12.665,1,0,0
2024-05-27T06:00:00,7,21.67,26.21,0,42.26,0.191,12.612,1,0,0
2024-05-27T07:00:00,7,23.43,26.73,0,47.85,0.195,12.621,1,0,0
2024-05-27T08:00:00,7,19.56,25.0,0,46.21,0.231,12.608,1,0,0
2024-05-27T09:00:00,7,21.75,26.83,0,43.69,0.189,12.603,1,0,0
2024-05-27T10:00:00,7,22.22,194.02,5237,43.48,0.603,12.511,2,1,0
2024-05-27T11:00:00,7,22.65,190.8,5112,42.42,0.604,12.534,3,1,0
2024-05-27T12:00:00,7,24.36,190.0,5006,42.12,0.583,12.504,4,1,0
2024-05-27T13:00:00,7,24.91,197.21,5273,44.67,0.618,12.455,5,1,0
2024-05-27T14:00:00,7,24.41,204.85,5789,45.13,0.644,12.516,6,1,0
2024-05-27T15:00:00,7,24.14,27.21,0,44.82,0.195,12.575,6,0,0
2024-05-27T16:00:00,7,26.67,33.76,0,44.51,0.198,12.659,6,0,0
2024-05-27T17:00:00,7,25.45,31.32,0,47.76,0.191,12.565,6,0,0
2024-05-27T18:00:00,7,27.27,31.35,0,45.7,0.159,12.596,6,0,0
2024-05-27T19:00:00,7,27.92,195.54,5298,44.57,0.64,12.543,7,1,0
2024-05-27T20:00:00,7,24.11,201.34,5658,46.22,0.652,12.506,0,1,1
2024-05-27T21:00:00,7,24.9,32.07,0,45.81,0.208,12.606,0,0,0
2024-05-27T22:00:00,7,27.32,33.01,0,44.92,0.189,12.558,0,0,0
2024-05-27T23:00:00,7,27.32,33.27,0,45.95,0.207,12.604,0,0,0
2024-05-28T00:00:00,7,26.23,31.85,0,44.93,0.209,12.615,0,0,0
2024-05-28T01:00:00,7,23.83,27.78,0,47.84,0.186,12.588,0,0,0
2024-05-28T02:00:00,7,23.65,28.59,0,45.75,0.224,12.62,0,0,0
2024-05-28T03:00:00,7,23.2,29.62,0,44.64,0.204,12.666,0,0,0
2024-05-28T04:00:00,7,22.51,28.54,0,47.13,0.168,12.652,0,0,0
2024-05-28T05:00:00,7,21.78,26.34,0,47.26,0.206,12.573,0,0,0
2024-05-28T06:00:00,7,20.34,26.73,0,46.65,0.216,12.597,0,0,0
2024-05-28T07:00:00,7,20.75,199.22,5569,44.63,0.635,12.55,1,1,0
2024-05-28T08:00:00,7,21.6,29.12,0,43.97,0.204,12.591,1,0,0
2024-05-28T09:00:00,7,21.82,198.49,5353,45.49,0.669,12.488,2,1,0
2024-05-28T10:00:00,7,21.55,190.04,5080,40.85,0.653,12.477,3,1,0
2024-05-28T11:00:00,7,21.32,27.47,0,45.05,0.228,12.61,3,0,0
2024-05-28T12:00:00,7,22.17,199.18,5540,43.64,0.663,12.519,4,1,0
2024-05-28T13:00:00,7,24.48,200.5,5567,44.92,0.651,12.487,5,1,0
2024-05-28T14:00:00,7,26.13,210.96,5949,46.22,0.679,12.44,6,1,0
2024-05-28T15:00:00,7,25.88,197.93,5333,41.76,0.646,12.52,7,1,0
2024-05-28T16:00:00,7,26.37,194.85,5297,40.73,0.651,12.494,8,1,0
2024-05-28T17:00:00,7,26.18,32.3,0,46.79,0.237,12.63,8,0,0
2024-05-28T18:00:00,7,27.04,187.95,4869,46.51,0.578,12.503,9,1,0
2024-05-28T19:00:00,7,28.01,196.93,5199,41.63,0.606,12.567,10,1,0
2024-05-28T20:00:00,7,28.24,199.08,5463,42.93,0.627,12.496,11,1,0
2024-05-28T21:00:00,7,28.52,36.41,0,50.36,0.191,12.594,11,0,0
2024-05-28T22:00:00,7,27.95,33.36,0,45.91,0.206,12.605,11,0,0
2024-05-28T23:00:00,7,29.78,33.1,0,49.33,0.192,12.675,11,0,0
2024-05-29T00:00:00,7,28.7,36.55,0,46.17,0.211,12.613,11,0,0
2024-05-29T01:00:00,7,25.05,30.47,0,45.18,0.218,12.65,11,0,0
2024-05-29T02:00:00,7,25.82,32.22,0,49.62,0.217,12.589,11,0,0
2024-05-29T03:00:00,7,24.39,26.95,0,47.27,0.177,12.633,11,0,0
2024-05-29T04:00:00,7,23.8,28.36,0,50.39,0.215,12.558,11,0,0
2024-05-29T05:00:00,7,24.46,28.83,0,45.17,0.211,12.595,11,0,0
2024-05-29T06:00:00,7,22.83,25.0,0,45.57,0.205,12.61,11,0,0
2024-05-29T07:00:00,7,23.27,201.35,5581,42.78,0.671,12.504,12,1,0
2024-05-29T08:00:00,7,22.48,207.61,5826,45.33,0.663,12.452,13,1,0
2024-05-29T09:00:00,7,21.5,181.4,4471,45.1,0.579,12.579,14,1,0
2024-05-29T10:00:00,7,22.99,28.53,0,48.1,0.196,12.636,14,0,0
2024-05-29T11:00:00,7,22.82,178.74,4611,44.5,0.543,12.524,15,1,0
2024-05-29T12:00:00,7,23.96,188.6,4831,43.72,0.609,12.565,16,1,0
2024-05-29T13:00:00,7,23.9,31.88,0,47.98,0.165,12.659,16,0,0
2024-05-29T14:00:00,7,26.11,182.29,4721,42.22,0.589,12.485,17,1,0
2024-05-29T15:00:00,7,24.99,28.38,0,46.13,0.197,12.591,17,0,0
2024-05-29T16:00:00,7,27.34,198.83,5349,43.12,0.631,12.478,18,1,0
2024-05-29T17:00:00,7,27.28,193.43,5234,41.96,0.636,12.518,19,1,0
2024-05-29T18:00:00,7,28.29,206.94,5624,45.51,0.653,12.541,20,1,0
2024-05-29T19:00:00,7,27.71,203.48,5781,39.26,0.641,12.486,21,1,0
2024-05-29T20:00:00,7,29.68,36.13,0,46.23,0.182,12.648,21,0,0
2024-05-29T21:00:00,7,26.11,34.2,0,47.85,0.184,12.571,21,0,0
2024-05-29T22:00:00,7,29.54,35.89,0,46.83,0.224,12.579,21,0,0
2024-05-29T23:00:00,7,24.27,28.76,0,48.81,0.216,12.603,21,0,0
2024-05-30T00:00:00,7,25.97,30.38,0,47.19,0.247,12.603,21,0,0
2024-05-30T01:00:00,7,25.01,31.96,0,46.17,0.205,12.648,21,0,0
2024-05-30T02:00:00,7,25.84,30.97,0,45.67,0.231,12.61,21,0,0
2024-05-30T03:00:00,7,25.94,29.24,0,44.37,0.202,12.565,21,0,0
2024-05-30T04:00:00,7,22.9,26.79,0,42.88,0.232,12.647,21,0,0
2024-05-30T05:00:00,7,22.83,25.94,0,50.67,0.184,12.637,21,0,0
2024-05-30T06:00:00,7,22.0,25.0,0,46.64,0.194,12.61,21,0,0
2024-05-30T07:00:00,7,21.58,190.8,5057,43.48,0.621,12.515,22,1,0
2024-05-30T08:00:00,7,22.58,30.18,0,49.48,0.208,12.636,22,0,0
2024-05-30T09:00:00,7,23.0,194.35,5264,44.05,0.648,12.538,23,1,0
2024-05-30T10:00:00,7,22.43,191.66,5162,41.06,0.616,12.563,0,1,1
2024-05-30T11:00:00,7,24.44,29.95,0,44.28,0.21,12.612,0,0,0
2024-05-30T12:00:00,7,24.16,28.39,0,50.48,0.186,12.639,0,0,0
2024-05-30T13:00:00,7,24.81,192.43,5093,41.71,0.635,12.535,1,1,0
2024-05-30T14:00:00,7,27.14,34.82,0,45.77,0.228,12.576,1,0,0
2024-05-30T15:00:00,7,26.25,34.82,0,47.16,0.256,12.633,1,0,0
2024-05-30T16:00:00,7,26.29,198.63,5361,47.01,0.643,12.511,2,1,0
2024-05-30T17:00:00,7,27.59,198.5,5207,43.32,0.614,12.555,3,1,0
2024-05-30T18:00:00,7,28.99,202.28,5465,42.21,0.656,12.545,4,1,0
2024-05-30T19:00:00,7,27.01,34.88,0,47.56,0.222,12.62,4,0,0
2024-05-30T20:00:00,7,28.37,34.02,0,44.51,0.193,12.596,4,0,0
2024-05-30T21:00:00,7,29.69,35.93,0,48.29,0.206,12.626,4,0,0
2024-05-30T22:00:00,7,27.48,35.38,0,45.57,0.207,12.58,4,0,0
2024-05-30T23:00:00,7,27.38,32.05,0,47.75,0.215,12.641,4,0,0
2024-05-31T00:00:00,7,25.9,28.87,0,47.44,0.196,12.597,4,0,0
2024-05-31T01:00:00,7,27.55,32.01,0,47.74,0.235,12.601,4,0,0
2024-05-31T02:00:00,7,24.16,25.0,0,48.32,0.201,12.646,4,0,0
2024-05-31T03:00:00,7,24.76,28.11,0,44.98,0.232,12.607,4,0,0
2024-05-31T04:00:00,7,25.65,31.88,0,46.0,0.218,12.577,4,0,0
2024-05-31T05:00:00,7,23.25,28.34,0,45.56,0.212,12.599,4,0,0
2024-05-31T06:00:00,7,21.72,25.0,0,44.17,0.253,12.629,4,0,0
2024-05-31T07:00:00,7,21.18,26.57,0,44.35,0.209,12.598,4,0,0
2024-05-31T08:00:00,7,20.07,191.25,5070,43.89,0.62,12.561,5,1,0
2024-05-31T09:00:00,7,20.0,25.0,0,47.06,0.205,12.636,5,0,0
2024-05-31T10:00:00,7,23.27,181.37,4545,48.08,0.563,12.518,6,1,0
2024-05-31T11:00:00,7,23.55,192.36,5156,41.47,0.638,12.535,7,1,0
2024-05-31T12:00:00,7,23.89,28.58,0,44.89,0.192,12.638,7,0,0
2024-05-31T13:00:00,7,23.88,208.71,5860,45.9,0.679,12.528,8,1,0
2024-05-31T14:00:00,7,25.71,197.87,5310,43.08,0.629,12.561,9,1,0
2024-05-31T15:00:00,7,25.93,27.06,0,47.27,0.236,12.65,9,0,0
2024-05-31T16:00:00,7,25.33,31.79,0,44.0,0.248,12.596,9,0,0
2024-05-31T17:00:00,7,26.44,202.96,5573,39.22,0.643,12.491,10,1,0
2024-05-31T18:00:00,7,26.43,204.24,5644,46.12,0.667,12.545,11,1,0
2024-05-31T19:00:00,7,28.58,208.73,5746,42.6,0.671,12.513,12,1,0
2024-05-31T20:00:00,7,28.8,34.8,0,46.22,0.223,12.635,12,0,0
2024-05-31T21:00:00,7,27.7,34.84,0,44.87,0.188,12.653,12,0,0
2024-05-31T22:00:00,7,29.57,36.1,0,45.04,0.22,12.609,12,0,0
2024-05-31T23:00:00,7,28.2,31.63,0,48.52,0.24,12.644,12,0,0
2024-06-01T00:00:00,7,27.4,33.72,0,49.8,0.228,12.626,12,0,0
2024-06-01T01:00:00,7,28.2,34.39,0,46.79,0.225,12.658,12,0,0
2024-06-01T02:00:00,7,26.11,27.21,0,47.37,0.269,12.666,12,0,0
2024-06-01T03:00:00,7,24.73,29.65,0,43.8,0.217,12.685,12,0,0
2024-06-01T04:00:00,7,25.02,27.43,0,48.07,0.214,12.612,12,0,0
2024-06-01T05:00:00,7,20.72,25.0,0,48.7,0.196,12.631,12,0,0
2024-06-01T06:00:00,7,23.94,25.0,0,45.1,0.198,12.612,12,0,0
2024-06-01T07:00:00,7,22.36,212.16,6065,44.27,0.703,12.495,13,1,0
2024-06-01T08:00:00,7,22.42,191.26,5025,42.22,0.628,12.53,14,1,0
2024-06-01T09:00:00,7,22.26,25.0,0,47.37,0.212,12.577,14,0,0
2024-06-01T10:00:00,7,24.67,194.06,5012,44.79,0.635,12.517,15,1,0
2024-06-01T11:00:00,7,21.33,197.89,5447,45.66,0.658,12.468,16,1,0
2024-06-01T12:00:00,7,23.31,207.8,5847,44.69,0.71,12.519,17,1,0
2024-06-01T13:00:00,7,25.37,197.31,5375,42.79,0.654,12.514,18,1,0
2024-06-01T14:00:00,7,25.22,205.48,5736,42.33,0.655,12.466,19,1,0
2024-06-01T15:00:00,7,26.84,187.11,4947,42.37,0.579,12.467,20,1,0
2024-06-01T16:00:00,7,26.87,203.52,5626,40.69,0.682,12.522,21,1,0
2024-06-01T17:00:00,7,27.08,192.77,5100,46.78,0.614,12.5,22,1,0
2024-06-01T18:00:00,7,27.0,27.05,0,46.78,0.163,12.605,22,0,0
2024-06-01T19:00:00,7,26.5,193.37,5241,41.62,0.635,12.536,23,1,0
2024-06-01T20:00:00,7,27.9,33.82,0,45.23,0.198,12.602,23,0,0
2024-06-01T21:00:00,7,28.59,35.56,0,47.0,0.247,12.631,23,0,0
2024-06-01T22:00:00,7,26.17,35.29,0,42.22,0.198,12.621,23,0,0
2024-06-01T23:00:00,7,28.63,36.97,0,46.52,0.204,12.559,23,0,0
2024-06-02T00:00:00,7,25.06,29.3,0,44.22,0.212,12.629,23,0,0
2024-06-02T01:00:00,7,29.2,32.34,0,47.88,0.195,12.593,23,0,0
2024-06-02T02:00:00,7,24.56,30.92,0,47.31,0.204,12.557,23,0,0
2024-06-02T03:00:00,7,25.16,30.73,0,46.28,0.162,12.618,23,0,0
2024-06-02T04:00:00,7,22.26,27.27,0,48.43,0.24,12.638,23,0,0
2024-06-02T05:00:00,7,22.55,27.76,0,45.67,0.241,12.645,23,0,0
2024-06-02T06:00:00,7,22.02,27.47,0,47.74,0.195,12.637,23,0,0
2024-06-02T07:00:00,7,21.73,27.84,0,45.49,0.208,12.624,23,0,0
2024-06-02T08:00:00,7,22.51,198.05,5379,42.19,0.658,12.536,24,1,0
2024-06-02T09:00:00,7,24.26,32.02,0,42.23,0.207,12.621,24,0,0
2024-06-02T10:00:00,7,23.34,205.17,5884,42.24,0.675,12.478,25,1,0
2024-06-02T11:00:00,7,20.89,197.28,5380,45.6,0.667,12.506,26,1,0
2024-06-02T12:00:00,7,25.28,27.8,0,45.25,0.215,12.626,26,0,0
2024-06-02T13:00:00,7,26.31,194.54,5199,42.57,0.611,12.475,27,1,0
2024-06-02T14:00:00,7,25.2,28.06,0,45.75,0.255,12.677,27,0,0
2024-06-02T15:00:00,7,28.29,201.55,5456,45.61,0.674,12.469,28,1,0
2024-06-02T16:00:00,7,27.19,186.66,4883,42.65,0.592,12.543,29,1,0
2024-06-02T17:00:00,7,27.44,197.53,5147,44.49,0.647,12.516,30,1,0
2024-06-02T18:00:00,7,29.65,32.12,0,46.38,0.201,12.641,30,0,0
2024-06-02T19:00:00,7,29.58,37.53,0,47.22,0.211,12.653,30,0,0
2024-06-02T20:00:00,7,27.76,196.81,5234,42.32,0.644,12.532,31,1,0
2024-06-02T21:00:00,7,27.43,34.73,0,43.59,0.201,12.661,31,0,0
2024-06-02T22:00:00,7,28.45,35.67,0,46.31,0.187,12.624,31,0,0
2024-06-02T23:00:00,7,29.63,36.0,0,44.65,0.208,12.592,31,0,0
2024-06-03T00:00:00,7,27.2,30.07,0,47.66,0.218,12.631,31,0,0
2024-06-03T01:00:00,7,26.03,30.88,0,47.46,0.189,12.624,31,0,0
2024-06-03T02:00:00,7,25.83,32.17,0,45.9,0.217,12.621,31,0,0
2024-06-03T03:00:00,7,22.71,27.03,0,40.85,0.232,12.633,31,0,0
2024-06-03T04:00:00,7,24.03,28.93,0,47.52,0.191,12.573,31,0,0
2024-06-03T05:00:00,7,23.62,29.19,0,45.37,0.218,12.59,31,0,0
2024-06-03T06:00:00,7,23.44,28.58,0,48.43,0.181,12.654,31,0,0
2024-06-03T07:00:00,7,21.65,187.39,4848,45.82,0.612,12.547,32,1,0
2024-06-03T08:00:00,7,21.03,194.48,5381,41.32,0.676,12.53,33,1,0
2024-06-03T09:00:00,7,21.37,187.14,4838,40.34,0.604,12.513,34,1,0
2024-06-03T10:00:00,7,21.99,193.37,5282,44.74,0.621,12.526,35,1,0
2024-06-03T11:00:00,7,23.82,202.85,5617,44.47,0.655,12.49,36,1,0
2024-06-03T12:00:00,7,23.91,27.2,0,46.76,0.275,12.613,36,0,0
2024-06-03T13:00:00,7,27.69,208.52,5797,41.83,0.702,12.477,37,1,0
2024-06-03T14:00:00,7,26.58,198.97,5336,41.95,0.653,12.485,38,1,0
2024-06-03T15:00:00,7,25.18,26.63,0,46.54,0.2,12.593,38,0,0
2024-06-03T16:00:00,7,27.41,31.91,0,46.06,0.228,12.595,38,0,0
2024-06-03T17:00:00,7,27.79,194.06,5004,41.42,0.614,12.515,39,1,0
2024-06-03T18:00:00,7,28.74,197.3,5290,45.91,0.659,12.489,40,1,0
2024-06-03T19:00:00,7,27.71,31.01,0,47.81,0.188,12.64,40,0,0
2024-06-03T20:00:00,7,28.22,197.7,5323,45.91,0.67,12.508,41,1,0
2024-06-03T21:00:00,7,28.58,38.04,0,51.24,0.247,12.663,41,0,0
2024-06-03T22:00:00,7,25.31,28.6,0,47.97,0.244,12.555,41,0,0
2024-06-03T23:00:00,7,26.24,31.89,0,44.15,0.198,12.607,41,0,0
2024-06-04T00:00:00,7,26.96,31.58,0,46.14,0.219,12.615,41,0,0
2024-06-04T01:00:00,7,28.08,30.9,0,44.08,0.218,12.619,41,0,0
2024-06-04T02:00:00,7,24.67,29.94,0,46.3,0.204,12.606,41,0,0
2024-06-04T03:00:00,7,24.59,27.2,0,47.35,0.228,12.595,41,0,0
2024-06-04T04:00:00,7,27.02,34.9,0,45.44,0.232,12.591,41,0,0
2024-06-04T05:00:00,7,23.72,28.19,0,47.98,0.21,12.603,41,0,0
2024-06-04T06:00:00,7,23.95,28.78,0,46.71,0.203,12.596,41,0,0
2024-06-04T07:00:00,7,23.47,26.97,0,46.32,0.234,12.616,41,0,0
2024-06-04T08:00:00,7,22.48,29.56,0,47.17,0.22,12.562,41,0,0
2024-06-04T09:00:00,7,23.88,27.86,0,45.61,0.271,12.597,41,0,0
2024-06-04T10:00:00,7,22.44,189.15,5006,41.07,0.65,12.505,42,1,0
2024-06-04T11:00:00,7,22.46,28.65,0,45.22,0.205,12.65,42,0,0
2024-06-04T12:00:00,7,26.13,30.26,0,48.01,0.252,12.635,42,0,0
2024-06-04T13:00:00,7,24.04,203.35,5621,39.95,0.699,12.494,43,1,0
2024-06-04T14:00:00,7,24.94,31.39,0,45.87,0.206,12.681,43,0,0
2024-06-04T15:00:00,7,28.22,32.66,0,47.86,0.191,12.602,43,0,0
2024-06-04T16:00:00,7,26.36,204.61,5655,47.6,0.681,12.511,44,1,0
2024-06-04T17:00:00,7,27.39,202.32,5523,44.53,0.668,12.498,45,1,0
2024-06-04T18:00:00,7,27.57,31.05,0,49.67,0.201,12.644,45,0,0
2024-06-04T19:00:00,7,30.16,202.33,5389,41.9,0.668,12.5,46,1,0
2024-06-04T20:00:00,7,27.29,33.42,0,43.94,0.213,12.652,46,0,0
2024-06-04T21:00:00,7,28.58,34.22,0,49.55,0.233,12.624,46,0,0
2024-06-04T22:00:00,7,28.41,33.81,0,43.78,0.232,12.583,46,0,0
2024-06-04T23:00:00,7,28.97,36.41,0,45.65,0.196,12.608,46,0,0
2024-06-05T00:00:00,7,25.66,30.97,0,44.49,0.216,12.64,46,0,0
2024-06-05T01:00:00,7,25.8,31.59,0,47.14,0.211,12.602,46,0,0
2024-06-05T02:00:00,7,25.23,31.29,0,49.35,0.203,12.634,46,0,0
2024-06-05T03:00:00,7,22.83,26.01,0,46.24,0.235,12.59,46,0,0
2024-06-05T04:00:00,7,25.76,29.03,0,43.58,0.182,12.616,46,0,0
2024-06-05T05:00:00,7,20.48,30.79,0,46.82,0.236,12.63,46,0,0
2024-06-05T06:00:00,7,22.15,25.12,0,47.55,0.216,12.586,46,0,0
2024-06-05T07:00:00,7,23.83,28.61,0,44.22,0.222,12.609,0,0,1
2024-06-05T08:00:00,7,24.26,26.51,0,48.26,0.222,12.628,0,0,0
2024-06-05T09:00:00,7,23.52,203.44,5661,44.44,0.662,12.498,1,1,0
2024-06-05T10:00:00,7,23.93,28.32,0,43.42,0.214,12.603,1,0,0
2024-06-05T11:00:00,7,23.75,30.44,0,44.24,0.213,12.582,1,0,0
2024-06-05T12:00:00,7,25.01,207.9,5913,43.01,0.711,12.486,2,1,0
2024-06-05T13:00:00,7,26.21,210.95,5863,44.0,0.683,12.594,3,1,0
2024-06-05T14:00:00,7,25.83,199.58,5408,44.1,0.677,12.473,4,1,0
2024-06-05T15:00:00,7,26.93,33.17,0,43.81,0.238,12.69,4,0,0
2024-06-05T16:00:00,7,26.35,195.48,5189,42.08,0.621,12.423,5,1,0
2024-06-05T17:00:00,7,28.25,203.1,5505,44.58,0.655,12.445,6,1,0
2024-06-05T18:00:00,7,26.6,199.53,5259,45.76,0.658,12.491,7,1,0
